rank,title,link,ratings_link,10_ratings,9_ratings,8_ratings,7_ratings,6_ratings,5_ratings,4_ratings,3_ratings,2_ratings,1_ratings,overall_ratings,10_sample,9_sample,8_sample,7_sample,6_sample,5_sample,4_sample,3_sample,2_sample,1_sample,overall_sample,nature,timerange,parentalGuide,runtime,storyline,genres,languages,countries,releaseDate,releaseCountry
26,Better Call Saul,https://www.imdb.com/title/tt3032476/?ref_=chttvtp_t_26,https://www.imdb.com/title/tt3032476/ratings/?ref_=tt_ov_rat,45.3%,30.0%,15.2%,5.4%,1.8%,0.8%,0.4%,0.2%,0.2%,0.8%,9,"323,000","214,000","108,000","39,000","13,000","5,500","2,600","1,700","1,300","5,700","10,713,000",TV Series,2015–2022,PG,45m,The trials and tribulations of criminal lawyer Jimmy McGill in the years leading up to and past his fateful run-in with Walter White and Jesse Pinkman.,"Drug Crime, Epic, Legal Drama, Psychological Drama, Tragedy, Crime, Drama, Back to top","English, Spanish, Vietnamese",United States,"February 9, 2015",United Kingdom
25,Arcane,https://www.imdb.com/title/tt11126994/?ref_=chttvtp_t_25,https://www.imdb.com/title/tt11126994/ratings/?ref_=tt_ov_rat,55.8%,24.1%,11.3%,4.0%,1.4%,0.7%,0.3%,0.2%,0.3%,1.8%,9,"212,000","91,000","43,000","15,000","5,200","2,600","1,200",921,"1,000","7,000","10,379,000",TV Series,2021–2024,15,40m,"Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.","Action Epic, Adult Animation, Computer Animation, Steampunk, Supernatural Fantasy, Action, Adventure, Animation, Drama, Fantasy, Back to top","English, French","United States, France","November 7, 2021",United Kingdom
24,Batman: The Animated Series,https://www.imdb.com/title/tt0103359/?ref_=chttvtp_t_24,https://www.imdb.com/title/tt0103359/ratings/?ref_=tt_ov_rat,44.4%,28.1%,13.5%,5.1%,1.7%,0.8%,0.4%,0.4%,0.4%,5.3%,9,"56,000","35,000","17,000","6,300","2,100","1,000",516,461,499,"6,600","10,125,000",TV Series,1992–1995,PG,23m,"Follows the adventures of billionaire playboy Bruce Wayne who is secretly the vigilante known as Batman, whom with help from various side kicks and allies fights a rouges gallery of criminals and super-villains in Gotham City.","Hand-Drawn Animation, Superhero, Urban Adventure, Action, Adventure, Animation, Crime, Family, Mystery, Sci-Fi, Back to top",English,United States,"September 5, 1992",United Kingdom
23,Sherlock,https://www.imdb.com/title/tt1475582/?ref_=chttvtp_t_23,https://www.imdb.com/title/tt1475582/ratings/?ref_=tt_ov_rat,49.2%,28.0%,13.2%,4.9%,1.7%,0.8%,0.4%,0.3%,0.2%,1.3%,9.1,"510,000","291,000","137,000","51,000","18,000","8,300","4,300","2,800","2,400","13,000","101,000,000",TV Series,2010–2017,15,1h 30m,"The quirky spin on Conan Doyle's iconic sleuth pitches him as a ""high-functioning sociopath"" in modern-day London. Assisting him in his investigations: Afghanistan War vet John Watson, who's introduced to Holmes by a mutual acquaintance.","Police Procedural, Whodunnit, Crime, Drama, Mystery, Thriller, Back to top",English,"United Kingdom, United States","July 25, 2010",United Kingdom
22,Attack on Titan,https://www.imdb.com/title/tt2560140/?ref_=chttvtp_t_22,https://www.imdb.com/title/tt2560140/ratings/?ref_=tt_ov_rat,59.8%,16.9%,7.8%,3.2%,1.3%,0.7%,0.4%,0.5%,3.5%,6.0%,9.1,"350,000","99,000","46,000","19,000","7,800","4,100","2,200","2,700","20,000","35,000","10,586,000",TV Series,2013–2023,15,24m,"After his hometown is destroyed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction.","Action Epic, Adult Animation, Anime, Sh≈çnen, Survival, Tragedy, Action, Adventure, Animation, Drama, Back to top","Japanese, English",Japan,"September 14, 2014",United Kingdom
21,The Vietnam War,https://www.imdb.com/title/tt1877514/?ref_=chttvtp_t_21,https://www.imdb.com/title/tt1877514/ratings/?ref_=tt_ov_rat,40.5%,33.8%,12.9%,4.2%,1.4%,0.9%,0.4%,0.4%,0.6%,4.9%,9.1,"13,000","10,000","4,000","1,300",437,266,126,127,192,"1,500","1,031,000",TV Mini Series,2017,15,1h 30m,A comprehensive history of the United States' involvement in the bitterly divisive armed conflict in Southeast Asia.,"Docuseries, History Documentary, Military Documentary, Documentary, History, War, Back to top","English, Vietnamese","United States, France","September 25, 2017",United Kingdom
20,The Twilight Zone,https://www.imdb.com/title/tt0052520/?ref_=chttvtp_t_20,https://www.imdb.com/title/tt0052520/ratings/?ref_=tt_ov_rat,42.8%,26.6%,13.6%,5.4%,1.9%,1.0%,0.4%,0.4%,0.5%,7.4%,9,"43,000","26,000","14,000","5,300","1,900",965,410,404,489,"7,400","1,099,000",TV Series,1959–1964,12,50m,"Ordinary people find themselves in extraordinarily astounding situations, which they each try to solve in a remarkable manner.","Dark Fantasy, Dystopian Sci-Fi, Space Sci-Fi, Supernatural Fantasy, Supernatural Horror, Time Travel, Drama, Fantasy, Horror, Mystery, Back to top",English,United States,"January 27, 1963",United Kingdom
19,The Last Dance,https://www.imdb.com/title/tt8420184/?ref_=chttvtp_t_19,https://www.imdb.com/title/tt8420184/ratings/?ref_=tt_ov_rat,40.0%,33.6%,17.5%,5.1%,1.3%,0.5%,0.2%,0.2%,0.2%,1.4%,9,"66,000","55,000","29,000","8,400","2,100",842,297,270,369,"2,200","10,164,000",TV Mini Series,2020,15,50m,"Led by Michael Jordan, the 1990s Chicago Bulls establish themselves as one of the most notable dynasties in sports history.","Basketball, Docuseries, Sports Documentary, Biography, Documentary, History, Sport, Back to top",English,United States,"April 20, 2020",United Kingdom
18,Rick and Morty,https://www.imdb.com/title/tt2861424/?ref_=chttvtp_t_18,https://www.imdb.com/title/tt2861424/ratings/?ref_=tt_ov_rat,47.8%,26.5%,14.1%,5.4%,1.8%,0.9%,0.5%,0.4%,0.4%,2.2%,9.1,"306,000","169,000","90,000","35,000","11,000","5,600","3,000","2,500","2,600","14,000","10,639,000",TV Series,2013–,15,23m,The fractured domestic lives of a nihilistic mad scientist and his anxious grandson are further complicated by their inter-dimensional misadventures.,"Adult Animation, Farce, Parody, Satire, Sitcom, Time Travel, Adventure, Animation, Comedy, Sci-Fi, Back to top",English,United States,"September 4, 2015",United Kingdom
17,Life,https://www.imdb.com/title/tt1533395/?ref_=chttvtp_t_17,https://www.imdb.com/title/tt1533395/ratings/?ref_=tt_ov_rat,38.6%,32.2%,12.7%,3.8%,1.2%,0.8%,0.3%,0.4%,0.6%,9.4%,9.1,"18,000","15,000","5,700","1,700",554,381,155,169,264,"4,200","1,045,000",TV Mini Series,2009,E,50m,"A global view of the specialized strategies and extreme behavior that living things have developed in order to survive; what Charles Darwin termed ""the struggle for existence.""","Docuseries, Nature Documentary, Documentary, Back to top",English,"United Kingdom, United States, Greece, Italy, Germany","October 12, 2009",United Kingdom
16,Fullmetal Alchemist: Brotherhood,https://www.imdb.com/title/tt1355642/?ref_=chttvtp_t_16,https://www.imdb.com/title/tt1355642/ratings/?ref_=tt_ov_rat,49.4%,25.2%,11.5%,4.5%,1.4%,0.8%,0.4%,0.3%,0.7%,5.8%,9.1,"106,000","54,000","25,000","9,600","3,100","1,600",853,673,"1,400","13,000","10,215,000",TV Series,2009–2010,PG,24m,Two brothers search for a Philosopher's Stone after an attempt to revive their deceased mother goes awry and leaves them in damaged physical forms.,"Anime, Sh≈çnen, Steampunk, Action, Adventure, Animation, Comedy, Drama, Fantasy, Sci-Fi, Back to top","Japanese, English, French, German, Portuguese, Spanish",Japan,"April 5, 2009",Japan
15,The World at War,https://www.imdb.com/title/tt0071075/?ref_=chttvtp_t_15,https://www.imdb.com/title/tt0071075/ratings/?ref_=tt_ov_rat,44.2%,26.6%,9.3%,3.5%,1.3%,0.9%,0.5%,0.7%,1.8%,11.3%,9.2,"14,000","8,700","3,000","1,100",423,294,164,231,586,"3,700","1,033,000",TV Series,1973–1974,15,52m,"A groundbreaking 26-part documentary series narrated by the actor Laurence Olivier about the deadliest conflict in history, World War II.","Docuseries, History Documentary, Military Documentary, Documentary, History, War, Back to top","English, German, French, Japanese",United Kingdom,"October 31, 1973",United Kingdom
14,Bluey,https://www.imdb.com/title/tt7678620/?ref_=chttvtp_t_14,https://www.imdb.com/title/tt7678620/ratings/?ref_=tt_ov_rat,64.6%,13.6%,3.8%,1.6%,0.8%,0.8%,0.5%,0.7%,1.8%,11.8%,9.3,"24,000","5,000","1,400",572,307,292,184,264,657,"4,300","1,037,000",TV Series,2018–,U,7m,The slice-of-life adventures of an Australian Blue Heeler Cattle Dog puppy as she has fun with her family and friends in everyday situations.,"Animal Adventure, Animation, Family, Back to top",English,"Australia, United Kingdom, United States","October 28, 2019",United Kingdom
13,Game of Thrones,https://www.imdb.com/title/tt0944947/?ref_=chttvtp_t_13,https://www.imdb.com/title/tt0944947/ratings/?ref_=tt_ov_rat,56.9%,22.8%,9.9%,3.9%,1.5%,0.9%,0.4%,0.4%,0.4%,3.0%,9.2,"1,400,000","548,000","239,000","93,000","36,000","21,000","11,000","9,200","8,400","72,000","102,400,000",TV Series,2011–2019,18,1h,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia.","Action Epic, Dark Fantasy, Epic, Fantasy Epic, Sword & Sorcery, Tragedy, Action, Adventure, Drama, Fantasy, Back to top",English,"United States, United Kingdom","April 18, 2011",United Kingdom
12,Our Planet,https://www.imdb.com/title/tt9253866/?ref_=chttvtp_t_12,https://www.imdb.com/title/tt9253866/ratings/?ref_=tt_ov_rat,49.5%,28.1%,10.7%,3.2%,1.0%,0.6%,0.3%,0.3%,0.8%,5.6%,9.2,"28,000","16,000","6,000","1,800",546,330,144,172,462,"3,100","1,056,000",TV Series,2019–2023,U,50m,"Explores and unravels the mystery of how and why animals migrate, showing some of the most dramatic and compelling stories in the natural world through spectacular and innovative cinematography.","Docuseries, Nature Documentary, Documentary, Back to top",English,"United States, United Kingdom","April 5, 2019",United Kingdom
11,Cosmos,https://www.imdb.com/title/tt0081846/?ref_=chttvtp_t_11,https://www.imdb.com/title/tt0081846/ratings/?ref_=tt_ov_rat,53.8%,20.7%,7.8%,3.0%,1.3%,0.9%,0.5%,0.7%,1.0%,10.3%,9.3,"26,000","9,800","3,700","1,400",601,442,219,329,463,"4,900","1,047,000",TV Mini Series,1980,U,1h,Astronomer Carl Sagan leads us on an engaging guided tour of the various elements and cosmological theories of the universe.,"Science & Technology Documentary, Documentary, Back to top",English,"United States, United Kingdom","June 17, 1981",United Kingdom
10,Cosmos,https://www.imdb.com/title/tt2395695/?ref_=chttvtp_t_10,https://www.imdb.com/title/tt2395695/ratings/?ref_=tt_ov_rat,54.9%,24.2%,10.2%,3.6%,1.2%,0.7%,0.4%,0.4%,0.5%,3.8%,9.2,"73,000","32,000","14,000","4,800","1,600",954,495,503,671,"5,000","10,133,000",TV Mini Series,2014,PG,45m,An exploration of our discovery of the laws of nature and coordinates in space and time.,"Docuseries, Science & Technology Documentary, Documentary, Back to top",English,United States,"March 16, 2014",United Kingdom
9,The Sopranos,https://www.imdb.com/title/tt0141842/?ref_=chttvtp_t_9,https://www.imdb.com/title/tt0141842/ratings/?ref_=tt_ov_rat,54.7%,24.4%,10.8%,3.9%,1.4%,0.7%,0.4%,0.4%,0.4%,2.8%,9.2,"281,000","125,000","56,000","20,000","7,400","3,800","2,200","2,000","2,200","14,000","10,513,000",TV Series,1999–2007,18,1h,"New Jersey mob boss Tony Soprano deals with personal and professional issues in his home and business life that affect his mental state, leading him to seek professional psychiatric counseling.","Epic, Gangster, Crime, Drama, Back to top","English, Italian, Russian",United States,"July 15, 1999",United Kingdom
8,Blue Planet II,https://www.imdb.com/title/tt6769208/?ref_=chttvtp_t_8,https://www.imdb.com/title/tt6769208/ratings/?ref_=tt_ov_rat,48.4%,27.9%,10.1%,3.0%,1.0%,0.6%,0.2%,0.4%,0.9%,7.4%,9.3,"25,000","14,000","5,100","1,500",518,304,120,184,470,"3,800","1,051,000",TV Mini Series,2017,U,50m,"David Attenborough returns to the world's oceans in this sequel to the acclaimed documentary filming rare and unusual creatures of the deep, as well as documenting the problems our oceans face.","Nature Documentary, Documentary, Back to top",English,"United Kingdom, United States, China, France, Germany","October 29, 2017",United Kingdom
7,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/?ref_=chttvtp_t_7,https://www.imdb.com/title/tt0417299/ratings/?ref_=tt_ov_rat,59.6%,21.8%,9.3%,3.1%,1.1%,0.6%,0.4%,0.3%,0.4%,3.3%,9.3,"238,000","87,000","37,000","12,000","4,200","2,500","1,500","1,400","1,700","13,000","10,399,000",TV Series,2005–2008,PG,23m,"In a war-torn world of elemental powers, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world.","Globetrotting Adventure, Hand-Drawn Animation, Martial Arts, Quest, Supernatural Fantasy, Teen Fantasy, Action, Adventure, Animation, Family, Back to top",English,"United States, South Korea","November 4, 2005",United Kingdom
6,The Wire,https://www.imdb.com/title/tt0306414/?ref_=chttvtp_t_6,https://www.imdb.com/title/tt0306414/ratings/?ref_=tt_ov_rat,57.2%,21.7%,9.3%,3.4%,1.4%,0.9%,0.5%,0.5%,0.5%,4.7%,9.3,"228,000","86,000","37,000","14,000","5,700","3,500","2,000","1,800","1,900","19,000","10,398,000",TV Series,2002–2008,18,1h,"The Baltimore drug scene, as seen through the eyes of drug dealers and law enforcement.","Cop Drama, Drug Crime, Epic, Police Procedural, Crime, Drama, Thriller, Back to top","English, Greek, Mandarin, Spanish",United States,"January 12, 2005",United Kingdom
5,Chernobyl,https://www.imdb.com/title/tt7366338/?ref_=chttvtp_t_5,https://www.imdb.com/title/tt7366338/ratings/?ref_=tt_ov_rat,55.4%,26.1%,10.3%,3.0%,1.1%,0.6%,0.3%,0.3%,0.3%,2.4%,9.3,"516,000","243,000","96,000","28,000","10,000","5,900","3,100","2,900","2,900","22,000","10,931,000",TV Mini Series,2019,15,1h,"In April 1986, the city of Chernobyl in the Soviet Union suffers one of the worst nuclear disasters in the history of mankind. Consequently, many heroes put their lives on the line in the following days, weeks and months.","Disaster, Docudrama, Epic, Historical Epic, Period Drama, Drama, History, Thriller, Back to top","English, Russian, Ukrainian","United States, United Kingdom","May 7, 2019",United Kingdom
4,Band of Brothers,https://www.imdb.com/title/tt0185906/?ref_=chttvtp_t_4,https://www.imdb.com/title/tt0185906/ratings/?ref_=tt_ov_rat,59.4%,20.9%,8.4%,2.9%,1.2%,0.7%,0.5%,0.4%,0.4%,5.1%,9.4,"329,000","116,000","47,000","16,000","6,800","4,200","2,600","2,400","2,500","28,000","10,555,000",TV Mini Series,2001,15,1h,"The story of Easy Company of the U.S. Army 101st Airborne Division and their mission in World War II Europe, from Operation Overlord to V-J Day.","Historical Epic, Tragedy, War Epic, Action, Drama, History, War, Back to top","English, German, French, Dutch, Latin, Polish, Spanish","United Kingdom, United States","October 5, 2001",United Kingdom
3,Planet Earth,https://www.imdb.com/title/tt0795176/?ref_=chttvtp_t_3,https://www.imdb.com/title/tt0795176/ratings/?ref_=tt_ov_rat,49.7%,21.5%,10.4%,4.0%,1.5%,1.0%,0.7%,0.6%,0.7%,10.0%,9.4,"112,000","49,000","24,000","9,100","3,300","2,200","1,600","1,300","1,600","23,000","10,226,000",TV Mini Series,2006,PG,50m,"A documentary series on the wildlife found on Earth. Each episode covers a different habitat: deserts, mountains, deep oceans, shallow seas, forests, caves, polar regions, fresh water, plains and jungles. Narrated by David Attenborough.","Docuseries, Nature Documentary, Documentary, Family, Back to top",English,"United Kingdom, Canada, United States, Japan","February 27, 2006",United Kingdom
2,Planet Earth II,https://www.imdb.com/title/tt5491994/?ref_=chttvtp_t_2,https://www.imdb.com/title/tt5491994/ratings/?ref_=tt_ov_rat,48.9%,21.1%,11.0%,4.5%,1.7%,1.1%,0.9%,0.7%,1.0%,9.0%,9.4,"81,000","35,000","18,000","7,500","2,900","1,800","1,600","1,200","1,600","15,000","10,165,000",TV Mini Series,2016,PG,50m,David Attenborough returns with a new wildlife documentary that shows life in a variety of habitats.,"Docuseries, Nature Documentary, Documentary, Back to top","English, French","United Kingdom, Germany, France, China, United States","November 6, 2016",United Kingdom
1,Breaking Bad,https://www.imdb.com/title/tt0903747/?ref_=chttvtp_t_1,https://www.imdb.com/title/tt0903747/ratings/?ref_=tt_ov_rat,66.8%,18.8%,7.2%,2.7%,1.1%,0.6%,0.3%,0.2%,0.2%,2.0%,9.5,"1,500,000","430,000","165,000","61,000","24,000","14,000","7,300","5,700","5,600","46,000","102,300,000",TV Series,2008–2013,18,45m,A chemistry teacher diagnosed with inoperable lung cancer turns to manufacturing and selling methamphetamine with a former student to secure his family's future.,"Drug Crime, Epic, Psychological Drama, Psychological Thriller, Tragedy, Crime, Drama, Thriller, Back to top","English, Spanish",United States,"September 28, 2008",United Kingdom
